nuclides,reactions,groups,xs
Es252,"(n,3n)",1,7.225472000909856e-07
Es252,"(n,4n)",1,0.0
Es252,fission,1,90.25353931842827
Es253,"(n,gamma)",1,130.02955999954014
Es253,"(n,2n)",1,0.0011701366535022968
Es253,"(n,p)",1,0.0
Es253,"(n,a)",1,0.0
Es253,"(n,3n)",1,8.536595596735465e-06
Es253,"(n,4n)",1,0.0
Es253,fission,1,0.20249832820244343
Es254,"(n,gamma)",1,21.8655919630875
Es254,"(n,2n)",1,0.005431925241572169
Es254,"(n,p)",1,0.0
Es254,"(n,a)",1,0.0
Es254,"(n,3n)",1,4.753388126836999e-06
Es254,"(n,4n)",1,4.6227263357433876e-10
Es254,fission,1,85.98844345735371
Es254_m1,"(n,gamma)",1,38.84534399792438
Es254_m1,"(n,2n)",1,0.007533610846577932
Es254_m1,"(n,p)",1,0.0
Es254_m1,"(n,a)",1,0.0
Es254_m1,"(n,3n)",1,6.160414683328172e-06
Es254_m1,"(n,4n)",1,1.167686955403085e-09
Es254_m1,fission,1,84.90296761732665
Es255,"(n,gamma)",1,60.56961536687844
Es255,"(n,2n)",1,0.0025259094438982357
Es255,"(n,p)",1,0.0
Es255,"(n,a)",1,0.0
Es255,"(n,3n)",1,2.2098914463882843e-05
Es255,"(n,4n)",1,2.418604240618504e-20
Es255,fission,1,0.08908358298429167
Fm255,"(n,gamma)",1,39.28540833864504
Fm255,"(n,2n)",1,0.0044080757870170245
Fm255,"(n,p)",1,0.0
Fm255,"(n,a)",1,0.0
Fm255,"(n,3n)",1,4.2746697887886165e-06
Fm255,"(n,4n)",1,5.079741863362361e-13
Fm255,fission,1,133.12664530660194
